2026-05-23 22:01:11 Starting part 2/3
2026-05-23 22:01:11 Range: 3691 - 7382 (total keys: 11073)
2026-05-23 22:01:11 Resuming from cache: 451 already processed
2026-05-23 22:01:34 Progress part2: 500/3691 (translated: 50, skipped: 0, failed: 0)
2026-05-23 22:24:18 Progress part2: 2150/3691 (translated: 1695, skipped: 5, failed: 0)
2026-05-23 22:24:56 Progress part2: 2200/3691 (translated: 1744, skipped: 6, failed: 0)
2026-05-23 22:25:31 Progress part2: 2250/3691 (translated: 1793, skipped: 7, failed: 0)
2026-05-23 22:26:03 Progress part2: 2300/3691 (translated: 1843, skipped: 7, failed: 0)
2026-05-23 22:26:37 Progress part2: 2350/3691 (translated: 1893, skipped: 7, failed: 0)
2026-05-23 22:27:13 Progress part2: 2400/3691 (translated: 1943, skipped: 7, failed: 0)
2026-05-23 22:27:52 Progress part2: 2450/3691 (translated: 1993, skipped: 7, failed: 0)
2026-05-23 22:28:34 Progress part2: 2500/3691 (translated: 2043, skipped: 7, failed: 0)
2026-05-23 22:29:12 Progress part2: 2550/3691 (translated: 2093, skipped: 7, failed: 0)
2026-05-23 22:29:50 Progress part2: 2600/3691 (translated: 2140, skipped: 10, failed: 0)
2026-05-23 22:30:28 Progress part2: 2650/3691 (translated: 2190, skipped: 10, failed: 0)
2026-05-23 22:31:07 Progress part2: 2700/3691 (translated: 2240, skipped: 10, failed: 0)
2026-05-23 22:31:41 Progress part2: 2750/3691 (translated: 2290, skipped: 10, failed: 0)
2026-05-23 22:32:18 Progress part2: 2800/3691 (translated: 2340, skipped: 10, failed: 0)
2026-05-23 22:32:52 Progress part2: 2850/3691 (translated: 2390, skipped: 10, failed: 0)
2026-05-23 22:33:28 Progress part2: 2900/3691 (translated: 2440, skipped: 10, failed: 0)
2026-05-23 22:34:04 Progress part2: 2950/3691 (translated: 2490, skipped: 10, failed: 0)
2026-05-23 22:34:38 Progress part2: 3000/3691 (translated: 2540, skipped: 10, failed: 0)
2026-05-23 22:35:08 Progress part2: 3050/3691 (translated: 2590, skipped: 10, failed: 0)
2026-05-23 22:35:47 Progress part2: 3100/3691 (translated: 2640, skipped: 10, failed: 0)
2026-05-23 22:36:28 Progress part2: 3150/3691 (translated: 2690, skipped: 10, failed: 0)
2026-05-23 22:37:00 Progress part2: 3200/3691 (translated: 2740, skipped: 10, failed: 0)
2026-05-23 22:37:38 Progress part2: 3250/3691 (translated: 2790, skipped: 10, failed: 0)
2026-05-23 22:38:08 Progress part2: 3300/3691 (translated: 2840, skipped: 10, failed: 0)
2026-05-23 22:38:41 Progress part2: 3350/3691 (translated: 2890, skipped: 10, failed: 0)
2026-05-23 22:39:12 Progress part2: 3400/3691 (translated: 2940, skipped: 10, failed: 0)
2026-05-23 22:39:46 Progress part2: 3450/3691 (translated: 2990, skipped: 10, failed: 0)
2026-05-23 22:40:21 Progress part2: 3500/3691 (translated: 3040, skipped: 10, failed: 0)
2026-05-23 22:40:53 Progress part2: 3550/3691 (translated: 3090, skipped: 10, failed: 0)
2026-05-23 22:41:26 Progress part2: 3600/3691 (translated: 3140, skipped: 10, failed: 0)
2026-05-23 22:42:03 Progress part2: 3650/3691 (translated: 3190, skipped: 10, failed: 0)
2026-05-23 22:42:34 === PART 2 DONE ===
2026-05-23 22:42:34 Translated: 3230
2026-05-23 22:42:34 Skipped: 10
2026-05-23 22:42:34 Failed: 0
